1219,8189,10711
1453,3285
16750,18432,18803
3108,7595
135,2740,3897,10882,14133
5329,12280,13028
2126,3148,19143
3007,7547,9137,13595,14133,14380
1766,2962,4462,7124
146,1219,2953,6243
2892,5792,7146,8682
3033,5792,8682,10711
3148,14133,16250,18652
1219,4058,11939,18809
3285,8563,13928,14067
2962,3285,5090
660,1219,2265,5792,7471,8189,8654
326,4595,5988,6621,9306,10834
326,2347,12425,13595
1113,5168,10711,17677
1366,3530,5168,5988,8522,10586,12425,14377,15325,16146,18449
1366,10586,16812,16943
3646,5168,9866,10004,11770,14377
1366,2962,3202,4459,10586,10720,18239
943,1996,2538,8636,12047,16118
445,2962,6528,9154,9909,14377,16398,17736
796,1366,2962,3202,10544,10586,14377,18239
1366,1558,3412,8335,10586,14377,16943
1366,2962,10586,10743
1325,5168,10682,10711,16343,17811,17941
445,11770,18563
1366,4993,5168,5988,10586,14377,16146
445,959,1486,3509,9857,12223,16146
4761,5168,5622,12371,13235,14377,16146
5168,5622,5988,13235,16943,18125
1964,2258,4717,5168,5622,11921,15578,17863
4984,5168,7205,11039,11642,11838,13784,14129,15116,18536,18708
1366,3967,4344,4870,8740,10565,11248,13029,15052,16036,16943,17488
1366,2137,3610,5168,5518,6528,9461,10586,10795,13029,14377
9909,10908,17153
11410,11788
2551,9066,11109,11410,11788
2653,3216,9417,11410,11788,14101,19366
16,5792,6388,9417,11114,14275,17014,17911
9909,10908,17153,17725
8189,9800,10105,11788,13882,17153,17977,18922
10986,11788,14071,14155,16197,18922
5676,7146,7813,16947
8570,11788,12918,15560,18922
9102,9417
4561,7883,9909,17153,18320
527,6259,11788,15560,19143
16,5792,6961,10912
3229,5227,7751,11788,18922
322,8077,9417
3216,3876,11788,12164,18922
415,931,4997,10367,13022,17153,18922
11788,13164,15673,18685
2931,3059,3319,6830,9141,10245,11788,13164,16992,18685
315,2494,7892
1977,2906,15173,16844
2906,6621,8654,16262
14171,15547,18292
2653,12362,13928,17085,17506
315,2906,5380,16262
11953,15003
2481,5960,8662,8778,11198
2555,2906,3800,8571,9915,16483,16844,17787
5422,6621,7465
5473,7006,7603,16223
5960,7146,12797
5209,8571,13595,14103,16262
12567,13345
5380,5786,18963
14664,17004
5422,5960,7465,8027,8248,10105,16262
2555,3136,13381
3391,6104,6498,8662,9949,14380
6104,6621,14380,14816,16976
4713,6104,14380
8571
4459,4713,6104,13286,14380,14527,15058
3915,4459,4713,9090,13928,14380,16281
3391,17261
6104,12797,13928
1424,3581,3938,5403,5929,6104,13981,14275,16261,16844
1300,6104,10284,16200
2187,4713,6104,9306,11923,15542,16262,16400,16976
2364,5929,6104,8964,15543
6104,6259,6452,8856
521,6104,8571
6104,12797,13928
2243,2906,5994,6271,8183,8189,13381,14816,15217,16262,17632,18441
1300,3164,6104,7465,14380
4230,6104,7286,11676,13928,14380
3581,4713,5204,8027,9344,13465,14380,16803,18949
3148,4533,5671,7159,7181,8654,11783,12425,15529
641,1641,2895,6762,8071,8335,16118,18131,19171
915,5397,6762,8435,15393,16094,17085,18787
697,3136,5526,7595,7847,9485,10753,10791,13281,13567,14155,14804,16018
6332,6621,8856
2906,6621,16250
2906,6621,16250
3860,5786,10716,11678,15655,17787,19301
2840,2906,3697,5842,11244
2906,3391,3697,7146,7475,16197
3391,11447,13122,15237,17677
686,2906,3697,6104,14067,14816
1793,3591,5905,6104,16110
3697,15547,15865,17677
3605,4388,4503,4713,4905,7682,8189,16169,18990
3697,5792,8189,12425,15190,15547,17677
5214,16281,18685,19218
473,3800,3860,3889,8027,15259,18963
1793,5786
4503,5582,6066,11462,13122,15660
2471,3391,10261,11503,14899,16110,18499
625,1029,7024,9666,12126
1077,1200,16119,16429,16695,18666,18994
3876,5753,6857,8027,10284,13164,14275,17787,18185,19057
1300,1412,2466,3956,4843,5380,6388,6708,7241,7330,8844,12405,12511,16307,17326,18711
160,3889,3918,5176,5399,5929,6356,7495,7593,8433,14377,16223,17620,18223,18495,19369
625,642,1377,1947,2187,2254,3918,5226,6420,6954,7161,10673,12126,17212
716,806,1077,1200,3800,6080,9802,9915,11345,12806,13595,16119,17787,18235
642,901,3024,5925,6986,10367,11491,12428,13595,17388
1018,2962,3024,3918,7593,7847,8964,10367,13049,16282,18441
970,2187,3060,3216,3918,5214,6811,11491,12126,13353,14626,15542,16695
3918,6961,7015,7846,8433,11154,11791,15153,16223,16250
6621,7846,9281,12425,14873,17620,18235
419,1757,3024,3889,3918,7593,7846,8607,10113,14873,18150,18441
12447
3605,3889,4820,5355,6220,15237,18582
4097,6077,6176,7846,11154,13459
3914,7846,9090,10156,11154,13928,17154,17308,19254
3918,7846,7920,9281,12038,12425,14873,15962,17377
2422,3544,11401,14166,14767,16262,17791
7844,11699,13022,13949,14685,15920
1313,3800,7641,9278,11401,15670,16844,18235,19305
1466,2653,17761,18763
1179,1955,2009,5726,6688,10828,14711,15657
897,13022,14323
1724,2906,13665,15657,16262,16844,18865
10254,14377,16840
2189,2723,4466,11401,12578,13147
1672,1922,3629,18963
1419,1749,4091,7428,8188,11401,13422
2906,7641,13147,13665,16262,16844,18865
5380,11401,13147,16262,17849,18865,18963
314,9589,11401,15065
796,1380,3192,8964,14166,14711,15173,15657
2663,5461,12132,12232,17227,19268
2189,5461,5803,7261,7712,8651,12132,12542,14044,14711,16094,18963,19281,19385
2986,5494,5656,13870,17076
3646,5168,9866,10004,11770,14377
1300,2775,4024,4417,6931,7278,8111,8407,8557,15095,17160
4595,10545,11770,13029
2516,3091,4595,6654,7847,10415,13029,13784
467,2088,2653,2775,3539,3939,4870,5519,9145,15413
2626,3075,5133,9906,11454,12822,17478
2537,3229,3708,3735,4388,4417,4521,12283,15413
2516,4870,6846,9985,13029,16146,19366
3075,3539,5168,9461,9915,13029,16146
2626,3075,5133,9906,11454,12822,17478
2738,2895,3075,6701,7847,12822,17478
3091,5168,7361,9915,17478
2516,2775,3257,4417,4870,15095,18360
642,1366,3257,5168,9985,16146
269,705,1724,3757,4870,6296,6846,11748,13029,15698,16146
4595,8974,9727,9915,17433,18941
445,11770,18563
6243,8118,9866,9963,14327,16783
959,5722,9067,9745,14622,15050,17478
1888,2775,4417,11083,12468,12524,14736,15095,17135
1300,4887,5818,6108,7697,8543,9196,10460,12256,12405,13348,14551,16903
315,2906,18952
5291,13028,17478
4249,4440,7842,8856
445,3509,4703,5319,10368,14100
315,3257,5988,10565,11213,12048
3035,10367,12235,17478,18809
4249,8856,12684,13247,13291,15264
544,4228,8335,9857,11975,12665
2906,3569,4403,4839,8027,10711,10834,13796
3412,5763,7627,8335,12924,13501,18395
1139,2784,2813,4755,8335,9746,9810,10795,16904,18292
5988,7465,10004,10779,11213
3509,5319,13945,14377,15254,17478
3204,6814,9369,9666,17794
612,7847,8128,8856,9028,10130,10198,10586,10733,13796,14377,14501,19144
4896,7479,11846,14430,18809
9572,12245,15180,16263
6313,8963,16110,16419
1464,5824,13340,16328,18929
3605,9203,9436,11248,14101,14472,17881,19129
2906,4119,6493,7159,7180,9306,13928
2555,15482
10083,11799,17881
106,970,2906,4713,5582,5824,6047,16486,16844,17578,17632,18798
1344,4713,5988,6259,6621,10682
2962,7606,8523,8946,11720,18432
1028,4459,5380,5960,9666,18809,18865
4057,7345,8523,8856,11423,15325,15906
5380,5960,6259,7471,9066,15438
32,702,2906,5763,6621,11869,13285,14929,15001,15703
124,2906,5464,10581,10648,13595,15259,15482,17881
4048,4143,5960,6485,7257,16341
354,611,1313,2906,5960,7146,10927,15264
2906,5295,6416,6458,13595,15984,18809
2900,5988,6831,8570,9533,12026,13751,14070,17911
2510,4896,11552,13285,17222,18238
16,8405,9826,10135,13354,13595,14166,17388
915,2510,2962,3213,7606,10927,13285,14191,15679
4713,7304,10470,16262,17789,18441
3283,5960,6526,7712,8261,9224,11846
5047,5531,8856,9224,9634,13272
796,8963,10506,10711,14155,15703,18432,18518
2555,6621,8189,10711,13015,13796,16156
2906,7339,12132
2906,2962,7339,7606,9897,10927,13381,15547,19392
2906,3309,9566,13595,16159,18171,18235
5842,7125,8607,8856,11109,18685
2906,4049,6243,13514,15418,15547,17789,18235
1887,2363,2511,3837,4695,5842,6601,8487,9474,9711,10576,10672,13157,16002,16014,17802
3757,7414,13272,18803
2511,10181,15156,18276
548,1300,2510,2906,8027,10834,11148,13164,14377,15259,16634,18536
915,2962,5102,6621,7465,7606,8856,13272,14992,18685
915,5726,7779,7879,8098,8727,9788,11181,12650,17085,17320
5842,8856,10581,11109,14992,15887
931,5960,10506,13273,19049
915,1237,1296,7712,10255,12578,12797,16221,17085
2906,3614,7461,10720
1429,4049,11672,12991,18865
2189,5531,9224,9278
5960,7627,9224,12797,13928
642,3605,4049,5439,5960,8439,12152,16250,16262
5882,8571,12991,15304,18276
5047,5531,8856,9224,9634,13272
2962,5960,9224,11109,16483
1792,12991,13713,14934,16297,18276,18621
897,5676,5960,9224,10720,17789,18412
2906,11066,18125
2124,3860,4713,5988,7414
897,2906,4713,9224,11279,17789
4049,4713,6371,7682
2906,4813,4830,7463,7842,9414,10105,10927,13272,18125,18158
2906,3605,6047,6077,8335,9306,13285,17488
171,2906,3741,4813,5676,10004,10927,11263,11672,13272,15058,15812,16094,19281
5960,9224,10849,13928,14129
534,2906,8654,8856,18685
1641,2906,6072,11720,13285,16036
2505,4492,5380,10951,12524,16281
796,1964,3204,5161,8856,16399
2438,13185,14767,16647,17727
4761,5168,5622,12371,13235,14377,16146
5168,5622,5988,13235,16943,18125
1964,2258,4717,5168,5622,11921,15578,17863
1271,1440,2828,5168,5625,8177,8335,8355,10084,13158,14377,15264,18790
642,1304,1486,3509,4703,10586,10643,12564,16943
1366,2137,3610,5168,5518,6528,9461,10586,10795,13029,14377
1996,5168,5622,10586,14992,16135,16943
445,3509,4703,5319,10368,14100
5491,13773,13945,15052,16036,16223,16609,16613,17488
4870,5264,8712,10586,11906,13029,15052,16036,18952
1288,2388,3204,5168,6528,10795,16647
1440,1442,2888,6072,7842,8856,9455,10727,12048,13272,13975,15579,18268
1073,4830,5519,8856,9389,15605
436,4129,6528,8856,14018,18395
1325,1996,5168,5234,10586,12457,14377,17811,17906
796,1010,1442,4492,5491,7834,10727,11720,12048,12425,12884,15514,16254
1440,7587,9156,11940,13901,13999,14377,16943,18319
2258,3770,4717,5168,5622,13235,15578
3646,5168,9866,10004,11770,14377
1300,2775,4024,4417,6931,7278,8111,8407,8557,15095,17160
4595,10545,11770,13029
2516,3091,4595,6654,7847,10415,13029,13784
467,2088,2653,2775,3539,3939,4870,5519,9145,15413
2626,3075,5133,9906,11454,12822,17478
2537,3229,3708,3735,4388,4417,4521,12283,15413
2516,4870,6846,9985,13029,16146,19366
3075,3539,5168,9461,9915,13029,16146
2626,3075,5133,9906,11454,12822,17478
2738,2895,3075,6701,7847,12822,17478
3091,5168,7361,9915,17478
2516,2775,3257,4417,4870,15095,18360
642,1366,3257,5168,9985,16146
269,705,1724,3757,4870,6296,6846,11748,13029,15698,16146
4595,8974,9727,9915,17433,18941
445,11770,18563
6243,8118,9866,9963,14327,16783
959,5722,9067,9745,14622,15050,17478
1888,2775,4417,11083,12468,12524,14736,15095,17135
1137,1452,7095,10565,10643,13945,15417
2743,4459,5486,5763,12048,13796,13945,17941
91,1098,5205,6807,7663,11906,12048,16804
59,1037,1344,2196,3876,12425,14377,15757,16319,16685
1452,8868,9343,10565,10643,15692
59,3317,4692,6077,12048,17677,18798
1366,2353,2555,5883,8856,10497,10565,10586,15417,16982
91,219,5929,7663,11574,15537,17451
3795,5894,6783,8866,13808,16367,18960
59,3317,5205,6807,9461,11407,12048,15200,16251
1336,2130,2143,6304,10114,13734,15232,18348
5754,6984,7005,7255,9299,11821,15373,19358
3795,5970,6371,9331,9906,13808,14385,17279
548,3795,4768,6701,8522,11655,13734,13862,18859
